no,case_number,property_type,auction_date,percentage,result,auction_count,appraised_value,minimum_bid_price,sale_price,sale_rate,number_of_bidders,land_m2,land_pyung,building_m2,building_pyung,image,full_address_jibun,b_code,h_code,region1,region2,region3,main_address_no,sub_address_no,apartment_block,floor,room,apartment_name,full_address_road,building_name,road_name,main_building_no,sub_building_no,postcode,latitude,longitude
720,2019-6504(1),아파트,2021-05-11,100,배당종결,0,568,568,753,133,10,89.55,27.09,140.51,42.5,http://img1.speedauction.co.kr/new_gamimg/2021/A03/2019/6504/25259.jpg,서울 서대문구 홍제동 283-36,1141011100,1141064000,서울,서대문구,홍제동,283,36,101동,12,1201,,서울 서대문구 세검정로 106-8,마체스터아파트,세검정로,106,8,03618,37.5963609026581,126.949945811498
721,2020-53900(1),아파트,2021-05-10,80,배당종결,1,1,1,1,106,15,33.0063,9.98,59.508,18.0,http://img1.speedauction.co.kr/new_gamimg/2021/A02/2020/53900/15561.jpg,서울 강동구 고덕동 693,1174010200,1174056000,서울,강동구,고덕동,693,,122동,9,903,고덕그라시움,서울 강동구 고덕로 333,고덕그라시움,고덕로,333,,05224,37.5561770852501,127.159176546352
722,2020-54316(1),아파트,2021-05-10,100,배당종결,0,390,390,471,121,3,16.96,5.13,46.8,14.16,http://img1.speedauction.co.kr/new_gamimg/2021/A02/2020/54316/66712.jpg,서울 송파구 마천동 181,1171011400,1171054000,서울,송파구,마천동,181,,101동,10,1004,상가)현대그린빌(아파트,서울 송파구 마천로 315,현대그린빌,마천로,315,,05758,37.4951826968375,127.150958229152
723,2017-10702(1),아파트,2021-05-06,80,배당종결,1,1,1,2,113,14,81.74,24.73,238.16,72.04,http://img1.speedauction.co.kr/new_gamimg/2020/A01/2017/10702/07525_AUTO_110.jpg,서울 강남구 청담동 59-16,1168010400,1168056500,서울,강남구,청담동,59,16,,4,401,,서울 강남구 도산대로98길 31,청담포레,도산대로98길,31,,06071,37.5226221738419,127.052064755252
724,2020-104737(1),아파트,2021-05-06,100,배당종결,0,602,602,618,103,1,32.76,9.91,72.41,21.9,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2020/104737/17356.jpg,서울 관악구 남현동 1066-13,1162010300,1162063000,서울,관악구,남현동,1066,13,,7,702,관악산센텀아파트,서울 관악구 남현1가길 22,관악산 센텀아파트,남현1가길,22,,08806,37.4748396191535,126.977551663311
725,2020-54606(1),아파트,2021-05-03,100,배당종결,0,2,2,2,106,2,109.22,33.04,131.76,39.86,http://img1.speedauction.co.kr/new_gamimg/2021/A02/2020/54606/18696_AUTO_140.jpg,서울 송파구 방이동 89,1171011100,1171056600,서울,송파구,방이동,89,,248동,6,601,올림픽선수기자촌아파트,서울 송파구 양재대로 1218,올림픽선수기자촌아파트,양재대로,1218,,05649,37.5175616546675,127.136371627591
726,2020-4097(1),아파트,2021-04-27,80,배당종결,1,503,402,635,126,5,13.795,4.17,42.16,12.75,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2020/4097/53768.jpg,서울 동작구 대방동 500,1159010800,1159066000,서울,동작구,대방동,500,,103동,13,1305,성원아파트,서울 동작구 여의대방로 256,성원아파트,여의대방로,256,,06941,37.5093670272736,126.92593559718
727,2020-108210(1),아파트,2021-04-27,100,배당종결,0,600,600,637,106,1,17.037,5.15,42.537,12.87,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2020/108210/404407.jpg,서울 서초구 방배동 1008-2,1165010100,1165062000,서울,서초구,방배동,1008,2,104동,18,1803,,서울 서초구 남부순환로 2311-12,래미안방배아트힐,남부순환로,2311,12,06714,37.4776769383245,127.005115104471
728,2020-2607(1),아파트,2021-04-27,80,배당종결,1,241,192,192,80,2,7.615,2.3,53.23,16.1,http://img1.speedauction.co.kr/new_gamimg/2021/A03/2020/2607/44714.jpg,서울 은평구 대조동 6-19,1138010600,1138057000,서울,은평구,대조동,6,19,,3,301,미래하임아파트,서울 은평구 통일로67길 8-10,,통일로67길,8,10,03396,37.6110273141137,126.927999249518
729,2020-50552(1),아파트,2021-04-27,100,배당종결,0,120,120,150,125,3,7.615,2.3,59.04,17.86,http://img1.speedauction.co.kr/new_gamimg/2020/A03/2020/50552/17486.jpg,서울 용산구 이촌동 193-5,1117012900,1117064000,서울,용산구,이촌동,193,5,101동,-1,1,강서아파트,서울 용산구 이촌로34길 10,강서맨션,이촌로34길,10,,04381,37.5232564464148,126.959587779953
730,2020-4505(1),아파트,2021-04-27,100,배당종결,0,461,461,588,128,6,36.578,11.06,59.34,17.95,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2020/4505/439024.jpg,서울 강서구 방화동 852,1150010900,1150064000,서울,강서구,방화동,852,,1203동,12,1201,방화12단지도시개발공사아파트,서울 강서구 양천로6길 28,마곡중앙하이츠아파트,양천로6길,28,,07611,37.5698046000523,126.806639355477
731,2020-5447(1),아파트,2021-04-27,100,배당종결,0,950,950,1,109,5,41.029,12.41,131.34,39.73,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2020/5447/439655.jpg,서울 영등포구 양평동3가 90-1,1156012700,1156062000,서울,영등포구,양평동3가,90,1,103동,14,1402,거성파스텔아파트,서울 영등포구 선유로43가길 24,거성파스텔아파트,선유로43가길,24,,07210,37.5314993906787,126.891879015082
732,2020-54385(1),아파트,2021-04-26,80,배당종결,2,901,720,828,92,5,34.425,10.41,41.53,12.56,http://img1.speedauction.co.kr/new_gamimg/2021/A02/2020/54385/200902.jpg,서울 송파구 방이동 89,1171011100,1171056600,서울,송파구,방이동,89,,110동,15,1502,올림픽선수기자촌아파트,서울 송파구 양재대로 1218,올림픽선수기자촌아파트,양재대로,1218,,05649,37.5175616546675,127.136371627591
733,2020-3288(1),아파트,2021-04-26,100,매각,0,699,699,789,113,3,37.606,11.38,70.71,21.39,http://img1.speedauction.co.kr/new_gamimg/2021/A02/2020/3288/51859_AUTO_95.jpg,서울 성동구 성수동2가 846,1120011500,1120069000,서울,성동구,성수동2가,846,,,12,1203,,서울 성동구 광나루로6길 7-1,E-아름다운세상,광나루로6길,7,1,04796,37.5477682412513,127.060838129195
734,2020-52754(1),아파트,2021-04-26,100,배당종결,0,869,869,1,136,3,45.72,13.83,84.82,25.66,http://img1.speedauction.co.kr/new_gamimg/2021/A02/2020/52754/379107.jpg,서울 성동구 금호동1가 633,1120010900,1120059000,서울,성동구,금호동1가,633,,101동,4,404,벽산아파트,서울 성동구 금호로 100,벽산아파트,금호로,100,,04718,37.5516933617965,127.027222938391
735,2020-54712(1),아파트,2021-04-26,100,배당종결,0,442,442,539,122,9,38.67,11.7,75.04,22.7,http://img1.speedauction.co.kr/new_gamimg/2021/A02/2020/54712/266086.jpg,서울 송파구 오금동 9-7,1171011200,1171057000,서울,송파구,오금동,9,7,,6,602,,서울 송파구 위례성대로22나길 9,노블하우스,위례성대로22나길,9,,05653,37.5099556999097,127.130590813693
736,2020-1950(1),아파트,2021-04-26,100,배당종결,0,386,386,563,146,15,38.32,11.59,84.97,25.7,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2020/1950/40425_AUTO_57.jpg,서울 도봉구 방학동 734,1132010600,1132071000,서울,도봉구,방학동,734,,110동,15,1505,청구아파트,서울 도봉구 시루봉로 67,청구아파트,시루봉로,67,,01363,37.6580488858301,127.026228957921
737,2020-4256(1),아파트,2021-04-26,100,배당종결,0,426,426,577,136,13,42.0,12.71,83.86,25.37,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2020/4256/297403.jpg,서울 도봉구 쌍문동 59-5,1132010500,1132068100,서울,도봉구,쌍문동,59,5,602동,15,1503,쌍문6차한양아파트,서울 도봉구 시루봉로 56,쌍문6차 한양아파트,시루봉로,56,,01434,37.655894351358,127.028991985722
738,2020-5310(1),아파트,2021-04-26,100,배당종결,0,1,1,1,105,3,58.8442,17.8,99.93,30.23,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2020/5310/297102.jpg,서울 강북구 미아동 1369,1130510100,1130554500,서울,강북구,미아동,1369,,105동,12,1202,,서울 강북구 오현로 45,꿈의숲 해링턴 플레이스,오현로,45,,01155,37.6184958950826,127.034691191838
739,2020-107803(1),아파트,2021-04-26,100,배당종결,0,625,625,711,114,4,57.684,17.45,84.956,25.7,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2020/107803/298770.jpg,서울 중랑구 망우동 583,1126010500,1126065500,서울,중랑구,망우동,583,,103동,11,1101,중랑숲리가아파트,서울 중랑구 망우로75길 19,중랑숲리가아파트,망우로75길,19,,02065,37.602359686168,127.104954882562
740,2020-6792(1),아파트,2021-04-21,100,배당종결,0,107,107,168,157,4,10.86,3.29,31.41,9.5,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2020/6792/40138_AUTO_247.jpg,서울 구로구 구로동 792-103,1153010200,1153054000,서울,구로구,구로동,792,103,,1,101,,서울 구로구 도림로10길 5-34,,도림로10길,5,34,08373,37.4865649999359,126.888344697752
741,2020-105736(1),아파트,2021-04-21,100,배당종결,0,1,1,1,113,3,34.68,10.49,84.77,25.64,http://img1.speedauction.co.kr/new_gamimg/2020/A04/2020/105736/70142.jpg,서울 양천구 신정동 1278,1147010100,1147063000,서울,양천구,신정동,1278,,104동,22,2201,목동삼성아파트,서울 양천구 신목로 7,목동삼성아파트,신목로,7,,08016,37.5157650231026,126.876370125698
742,2020-52015(1),아파트,2021-04-20,100,배당종결,0,472,472,611,129,7,10.615,3.21,98.89,29.91,http://img1.speedauction.co.kr/new_gamimg/2021/A03/2020/52015/47625.jpg,서울 서대문구 대현동 101-7,1141011200,1141058500,서울,서대문구,대현동,101,7,,16,1605,,서울 서대문구 신촌역로 10,혜우빌딩,신촌역로,10,,03766,37.5576401302684,126.943170032589
743,2020-1015(1),아파트,2021-04-19,100,배당종결,0,1,1,1,132,16,71.0782,21.5,143.36,43.37,http://img1.speedauction.co.kr/new_gamimg/2021/A02/2020/1015/93536.jpg,서울 광진구 자양동 813,1121510500,1121583000,서울,광진구,자양동,813,,101동,11,1102,,서울 광진구 구의강변로1길 44,광진하우스토리 한강,구의강변로1길,44,,05114,37.5300176447303,127.089792805342
744,2020-1756(1),아파트,2021-04-19,100,배당종결,0,1,1,1,126,7,45.426,13.74,84.93,25.69,http://img1.speedauction.co.kr/new_gamimg/2021/A02/2020/1756/198678.jpg,서울 송파구 장지동 849,1171010900,1171064600,서울,송파구,장지동,849,,308동,3,301,,서울 송파구 충민로 152,송파파인타운3단지,충민로,152,,05792,37.4838849061894,127.132938562438
745,2020-53214(1),아파트,2021-04-19,100,배당종결,0,592,592,610,103,2,20.77,6.28,84.68,25.62,http://img1.speedauction.co.kr/new_gamimg/2021/A02/2020/53214/197829.jpg,서울 강동구 암사동 501-4,1174010700,1174057000,서울,강동구,암사동,501,4,,6,603,,서울 강동구 상암로 41,암사동양덱스빌,상암로,41,,05264,37.550168985112,127.128213515828
746,2020-5228(1),아파트,2021-04-19,100,배당종결,0,534,534,601,113,10,34.047,10.3,84.94,25.69,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2020/5228/213839.jpg,서울 도봉구 도봉동 30-1,1132010800,1132052200,서울,도봉구,도봉동,30,1,117동,3,303,도봉한신아파트,서울 도봉구 마들로 859-19,도봉한신아파트,마들로,859,19,01318,37.6862789968232,127.047810838565
747,2020-2732(1),아파트,2021-04-13,100,배당종결,0,626,626,632,101,1,40.475,12.24,78.535,23.76,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2020/2732/38193.jpg,서울 동작구 신대방동 565,1159010900,1159067000,서울,동작구,신대방동,565,,10동,3,302,통칭:신대방우성1차아파트,서울 동작구 여의대방로 22,우성아파트,여의대방로,22,,07065,37.4923450045827,126.911834501109
748,2020-105419(1),아파트,2021-04-13,80,배당종결,1,2,2,2,89,6,106.244,32.14,187.215,56.63,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2020/105419/05930_AUTO_580.jpg,서울 강남구 도곡동 970,1168011800,1168065500,서울,강남구,도곡동,970,,104동,5,503,,서울 강남구 도곡로14길 21,도곡3차아이파크,도곡로14길,21,,06263,37.489845156745,127.037810239458
749,2020-3141(1),아파트,2021-04-12,100,배당종결,0,944,944,1,112,2,21.94,6.64,59.94,18.13,http://img1.speedauction.co.kr/new_gamimg/2021/A02/2020/3141/50467.jpg,서울 광진구 자양동 783-1,1121510500,1121584000,서울,광진구,자양동,783,1,701동,6,613,자양7차우성아파트,서울 광진구 아차산로36길 35,자양우성7차아파트 상가동,아차산로36길,35,,05067,37.5363526161092,127.074596726286
750,2020-4287(1),아파트,2021-04-12,100,배당종결,0,800,800,823,103,5,33.2508,10.06,59.75,18.07,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2020/4287/45060.jpg,서울 성북구 길음동 1282,1129013400,1129066000,서울,성북구,길음동,1282,,508동,14,1402,,서울 성북구 길음로 74,길음뉴타운,길음로,74,,02724,37.6096855257791,127.020710239187
751,2020-100291(1),아파트,2021-04-12,80,배당종결,1,460,368,435,95,3,33.2508,10.06,70.84,21.43,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2020/100291/266714.jpg,서울 동대문구 장안동 365-4,1123010600,1123066000,서울,동대문구,장안동,365,4,,6,601,,서울 동대문구 장한로20길 7,서희스타힐스,장한로20길,7,,02639,37.5692905479454,127.070535892189
752,2020-105234(1),아파트,2021-04-12,100,배당종결,0,697,697,755,108,2,46.78,14.15,87.57,26.49,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2020/105234/44379.jpg,서울 노원구 상계동 766-1,1135010500,1135069500,서울,노원구,상계동,766,1,101동,15,1511,미도아파트,서울 노원구 덕릉로 459-14,상계미도우편취급소,덕릉로,459,14,01769,37.6462253424076,127.060952224108
753,2020-105449(1),아파트,2021-04-12,100,배당종결,0,582,582,704,121,8,25.26,7.64,113.05,34.2,http://img1.speedauction.co.kr/new_gamimg/2021/A05/2020/105449/44199.jpg,서울 성북구 동선동1가 121-6,1129011600,1129057500,서울,성북구,동선동1가,121,6,101동,7,704,,서울 성북구 동소문로20나길 47,코아루센타시아,동소문로20나길,47,,02845,37.5930327773352,127.019165692086
754,2020-2763(1),아파트,2021-04-07,100,배당종결,0,1,1,1,120,2,27.04,8.18,67.13,20.31,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2020/2763/18232.jpg,서울 강남구 대치동 962-20,1168010600,1168061000,서울,강남구,대치동,962,20,,1,102,대치주성아파트,서울 강남구 삼성로68길 5,대치 주성아파트,삼성로68길,5,,06186,37.5015798683791,127.06018484751
755,2020-104911(1),아파트,2021-04-07,100,배당종결,0,1,1,1,109,2,46.111,13.95,84.88,25.68,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2020/104911/54282_02.png,서울 중구 신당동 844,1114016200,1114063500,서울,중구,신당동,844,,19동,2,203,남산타운아파트,서울 중구 다산로 32,남산타운,다산로,32,,04595,37.5486807945139,127.008880476432
756,2020-5898(1),아파트,2021-04-07,100,배당종결,0,668,668,732,110,1,28.5248,8.63,58.03,17.55,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2020/5898/48446_AUTO_508.jpg,서울 구로구 구로동 1280,1153010200,1153054000,서울,구로구,구로동,1280,,104동,17,1701,한신휴플러스아파트,서울 구로구 디지털로31길 120,한신휴플러스아파트,디지털로31길,120,,08371,37.4885093277413,126.890801238217
757,2019-5844(1),아파트,2021-04-05,100,배당종결,0,1,1,1,130,14,69.64,21.07,142.26,43.03,http://img1.speedauction.co.kr/new_gamimg/2021/A02/2019/5844/39924_AUTO_200.jpg,서울 성동구 옥수동 428,1120011300,1120064500,서울,성동구,옥수동,428,,4동,1,103,옥수동극동아파트,서울 성동구 독서당로 177,현대블루 옥수점,독서당로,177,,04732,37.5433115020991,127.011630637835
758,2020-2179(1),아파트,2021-04-05,100,배당종결,0,1,1,1,115,6,17.886,5.41,59.91,18.12,http://img1.speedauction.co.kr/new_gamimg/2021/A02/2020/2179/15725.jpg,서울 송파구 가락동 95-1,1171010700,1171062000,서울,송파구,가락동,95,1,106동,15,1501,가락금호아파트,서울 송파구 송파대로32길 15,가락금호아파트,송파대로32길,15,,05710,37.496363142953,127.116362425198
759,2020-2780(2),아파트,2021-04-05,100,배당종결,0,156,156,187,120,4,17.886,5.41,64.53,19.52,http://img1.speedauction.co.kr/new_gamimg/2021/A02/2020/2780/15679.jpg,서울 송파구 문정동 645-2,1171010800,1171064200,서울,송파구,문정동,645,2,씨동,-4,비403,,서울 송파구 법원로9길 26,에이치비지니스파크,법원로9길,26,,05836,37.4843577133898,127.116869899292
760,2019-107286(1),아파트,2021-04-05,100,배당종결,0,752,752,911,121,2,24.558,7.43,51.756,15.66,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2019/107286/15618_AUTO_33.jpg,서울 강서구 염창동 309,1150010100,1150051000,서울,강서구,염창동,309,,101동,12,1208,,서울 강서구 공항대로 583,e편한세상,공항대로,583,,07560,37.5489515385441,126.870778019807
761,2019-107286(2),아파트,2021-04-05,100,배당종결,0,1,1,1,124,11,37.7252,11.41,84.9783,25.71,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2019/107286/15618_AUTO_33.jpg,서울 강서구 염창동 309,1150010100,1150051000,서울,강서구,염창동,309,,105동,16,1602,,서울 강서구 공항대로 583,e편한세상,공항대로,583,,07560,37.5489515385441,126.870778019807
762,2020-6365(1),아파트,2021-04-05,100,매각,0,765,765,808,106,3,43.743,13.23,84.96,25.7,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2020/6365/18194.jpg,서울 강서구 등촌동 701,1150010200,1150053500,서울,강서구,등촌동,701,,107동,3,302,등촌진로아파트,서울 강서구 공항대로 351-21,미주진로아파트,공항대로,351,21,07587,37.559838467768,126.847028675022
763,2020-7320(1),아파트,2021-04-05,100,배당종결,0,1,1,1,106,2,87.65,26.51,95.67,28.94,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2020/7320/18155.jpg,서울 양천구 목동 902,1147010200,1147055000,서울,양천구,목동,902,,220동,14,1401,목동신시가지아파트,서울 양천구 목동서로 70,목동신시가지아파트2단지,목동서로,70,,07981,37.537476456673,126.875940767923
764,2020-101420(1),아파트,2021-04-05,100,배당종결,0,619,619,780,126,6,34.277,10.37,59.78,18.08,http://img1.speedauction.co.kr/new_gamimg/2020/A04/2020/101420/150529.jpg,서울 양천구 신월동 1055,1147010300,1147057000,서울,양천구,신월동,1055,,101동,7,701,,서울 양천구 신월로20길 7,신정뉴타운두산위브아파트,신월로20길,7,,08063,37.5189928802422,126.845676287504
765,2019-110552(1),아파트,2021-04-01,100,배당종결,0,446,446,503,113,2,9.89,2.99,49.92,15.1,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2019/110552/90325.jpg,서울 서초구 서초동 1671-5,1165010800,1165051000,서울,서초구,서초동,1671,5,,6,622,,서울 서초구 서초중앙로22길 25,서초리시온,서초중앙로22길,25,,06634,37.4934729686325,127.015440252256
766,2020-2356(1),아파트,2021-03-31,41,배당종결,4,186,76,85,46,1,8.76,2.65,27.77,8.4,http://img1.speedauction.co.kr/new_gamimg/2020/A04/2020/2356/171049.jpg,서울 강서구 화곡동 894-1,1150010300,1150059300,서울,강서구,화곡동,894,1,,8,802,산내들아파트,서울 강서구 곰달래로26길 12,산내들아파트,곰달래로26길,12,,07781,37.5302210985916,126.849043816867
767,2017-53322(1),아파트,2021-03-30,2,배당종결,3,176,90,103,59,1,8.76,2.65,82.3,24.9,http://img1.speedauction.co.kr/new_gamimg/2020/A03/2017/53322/05275_AUTO_577.jpg,서울 마포구 서교동 485-17,1144012000,1144066000,서울,마포구,서교동,485,17,,1,102,서교카라아파트,서울 마포구 월드컵로8길 17,카라,월드컵로8길,17,,04029,37.5531080087333,126.913096902817
768,2017-53322(2),아파트,2021-03-30,2,배당종결,3,176,90,103,59,1,8.76,2.65,82.3,24.9,http://img1.speedauction.co.kr/new_gamimg/2020/A03/2017/53322/05275_AUTO_577.jpg,서울 마포구 서교동 485-17,1144012000,1144066000,서울,마포구,서교동,485,17,,1,103,,서울 마포구 월드컵로8길 17,카라,월드컵로8길,17,,04029,37.5531080087333,126.913096902817
769,2020-52176(1),아파트,2021-03-30,100,배당종결,0,385,385,467,122,7,14.225,4.3,42.3,12.8,http://img1.speedauction.co.kr/new_gamimg/2021/A03/2020/52176/86385.jpg,서울 마포구 중동 390,1144012600,1144073000,서울,마포구,중동,390,,104동,8,801,디엠씨마포청구아파트,서울 마포구 성암로11길 56,DMC마포청구아파트,성암로11길,56,,03933,37.5740531394105,126.901873208452
770,2020-54080(1),아파트,2021-03-30,100,배당종결,0,905,905,963,107,3,34.55,10.45,84.95,25.7,http://img1.speedauction.co.kr/new_gamimg/2021/A03/2020/54080/84091.jpg,서울 마포구 창전동 438,1144011400,1144065500,서울,마포구,창전동,438,,103동,6,701,신촌금호아파트,서울 마포구 서강로9길 17,신촌금호아파트,서강로9길,17,,04062,37.5527640763279,126.932178773528
771,2020-53337(1),아파트,2021-03-29,100,배당종결,0,1,1,1,138,15,38.06,11.51,84.95,25.7,http://img1.speedauction.co.kr/new_gamimg/2021/A02/2020/53337/268299.jpg,서울 송파구 방이동 212-8,1171011100,1171056100,서울,송파구,방이동,212,8,103동,3,307,코오롱아파트,서울 송파구 오금로31길 27,코오롱아파트,오금로31길,27,,05646,37.5086093984081,127.122363991153
772,2019-109169(3),아파트,2021-03-24,100,배당종결,0,344,344,467,136,5,32.552,9.85,49.2,14.88,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2019/109169/27016_AUTO_11.jpg,서울 강서구 방화동 841,1150010900,1150064100,서울,강서구,방화동,841,,102동,1,105,장미아파트,서울 강서구 양천로 125,장미아파트,양천로,125,,07519,37.5742998188535,126.81749374049
773,2019-109169(6),아파트,2021-03-24,100,배당종결,0,578,578,735,127,4,32.97,9.97,58.14,17.59,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2019/109169/33139_AUTO_19.jpg,서울 강서구 등촌동 702,1150010200,1150053500,서울,강서구,등촌동,702,,1005동,1,102,등촌10단지주공아파트,서울 강서구 화곡로63가길 71,등촌10단지주공아파트,화곡로63가길,71,,07578,37.5623617210231,126.848366667212
774,2020-105965(1),아파트,2021-03-24,100,배당종결,0,350,350,350,100,1,9.616,2.91,22.913,6.93,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2020/105965/61969.jpg,서울 영등포구 여의도동 21-2,1156011000,1156054000,서울,영등포구,여의도동,21,2,에이동,9,909,공작아파트,서울 영등포구 여의대로6길 17,공작아파트,여의대로6길,17,,07336,37.5265164014907,126.929837681736
775,2020-106498(1),아파트,2021-03-23,100,배당종결,0,1,1,1,110,6,54.076,16.36,84.884,25.68,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2020/106498/59227_AUTO_711.jpg,서울 동작구 상도동 533,1159010200,1159053000,서울,동작구,상도동,533,,208동,14,1401,,서울 동작구 상도로 346-2,힐스테이트 상도 프레스티지,상도로,346,2,07034,37.4965353794851,126.948946354609
